c1-data-catalogs, 0.019722461700439453, 15.149708986282349, 10.807016611099243, 0, 0.016415119171142578, 4.4666712284088135
1-LVL-CAUSA_DEF=C01-subtask-c2-maps, 0.29939794540405273, 5.341714859008789, 3.331491470336914, 2.932344436645508, 1.462717056274414, 0.6736161708831787
1-LVL-CAUSA_DEF=C00-subtask-c2-maps, 0.21668195724487305, 5.775528430938721, 3.7971348762512207, 3.3970441818237305, 1.4502720832824707, 0.61661696434021
1-LVL-CAUSA_DEF=C01-subtask-c4-charts-sv, 0.4575040340423584, 7.694157600402832, 6.3249733448028564, 5.854987144470215, 0.6209936141967773, 0.937828779220581
1-LVL-CAUSA_DEF=C02-subtask-c2-maps, 0.37823963165283203, 4.79847264289856, 3.4504077434539795, 3.0155727863311768, 0.6441869735717773, 0.7751834392547607
1-LVL-CAUSA_DEF=C00-subtask-c4-charts-sv, 0.25605273246765137, 8.477152109146118, 7.056436538696289, 6.582871913909912, 0.7754271030426025, 0.7147722244262695
1-LVL-CAUSA_DEF=C03-subtask-c2-maps, 0.5408990383148193, 5.8653950691223145, 3.349370241165161, 2.924879312515259, 1.6998200416564941, 1.196974754333496
1-LVL-CAUSA_DEF=C01-subtask-c5-regression_serv, 0.333193302154541, 9.376930713653564, 8.555070877075195, 8.526001214981079, 0.15947461128234863, 0.8125693798065186
1-LVL-CAUSA_DEF=C00-subtask-c5-regression_serv, 0.3355245590209961, 10.333231449127197, 9.281126022338867, 9.249699592590332, 0.17262673377990723, 0.905116081237793
1-LVL-CAUSA_DEF=C04-subtask-c2-maps, 0.8839044570922852, 5.050436735153198, 2.9036545753479004, 2.3982741832733154, 0.8355062007904053, 1.3982679843902588
1-LVL-CAUSA_DEF=C02-subtask-c4-charts-sv, 0.5071468353271484, 6.3118040561676025, 4.769876718521118, 4.074030160903931, 0.8338887691497803, 0.9760220050811768
1-LVL-CAUSA_DEF=C05-subtask-c2-maps, 0.5949900150299072, 5.421292781829834, 3.6279847621917725, 3.167597770690918, 0.9801797866821289, 0.9591729640960693
1-LVL-CAUSA_DEF=C03-subtask-c4-charts-sv, 0.3705871105194092, 6.578277826309204, 4.885615348815918, 4.474495887756348, 1.1132583618164062, 0.7682301998138428
1-LVL-CAUSA_DEF=C03-subtask-c5-regression_serv, 0.7008483409881592, 7.070457220077515, 5.9831602573394775, 5.962874889373779, 0.19717717170715332, 1.2850477695465088
1-LVL-CAUSA_DEF=C02-subtask-c5-regression_serv, 0.4696016311645508, 8.004689931869507, 7.045525074005127, 7.0258307456970215, 0.1801450252532959, 0.8222637176513672
1-LVL-CAUSA_DEF=C06-subtask-c2-maps, 0.37122631072998047, 6.293318510055542, 3.371828079223633, 2.7388813495635986, 2.337010145187378, 0.7187039852142334
1-LVL-CAUSA_DEF=C04-subtask-c4-charts-sv, 0.28617215156555176, 6.601930379867554, 4.616673469543457, 4.12447714805603, 1.472109079360962, 0.6886584758758545
1-LVL-CAUSA_DEF=C07-subtask-c2-maps, 0.3625965118408203, 5.915561676025391, 3.691679000854492, 3.2596137523651123, 1.562899112701416, 0.9905376434326172
